geo,TIME_PERIOD,OBS_VALUE
Latvia,2018,0.3885543915604864
Latvia,2019,0.3916921346361229
Latvia,2020,0.41485296896123497
Latvia,2021,0.41553491363585654
Latvia,2022,0.4374124731584353
Latvia,2023,0.45046805306806903
Moldova,2010,0.20429897410845138
Moldova,2011,0.21140826803921942
Moldova,2012,0.22849214531105455
Moldova,2013,0.2298337720430645
Moldova,2014,0.24583105997492996
Moldova,2015,0.2519929033619112
Moldova,2016,0.2590306392038688
Moldova,2017,0.2689981627610576
Moldova,2018,0.25902263199936015
Moldova,2019,0.23161377105290032
Moldova,2020,0.2272777842450463
Moldova,2021,0.2176804118571794
Moldova,2022,0.2119031408177039
Moldova,2023,0.22645624350897706
Montenegro,2005,0.29176988582311714
Montenegro,2006,0.25764810056253906
Montenegro,2007,0.22986251838071373
Montenegro,2008,0.23099434652477555
Montenegro,2009,0.34999056531394696
Montenegro,2010,0.35205089845552634
Montenegro,2011,0.24455983410702425
Montenegro,2012,0.28319622983288667
Montenegro,2013,0.3848721371053658
Montenegro,2014,0.3232569147882053
Montenegro,2015,0.29223927590654
Montenegro,2016,0.32870294121510407
Montenegro,2017,0.2509319057931468
Montenegro,2018,0.32108066949828584
Montenegro,2019,0.2811435702494794
Montenegro,2020,0.29362440392597144
Montenegro,2021,0.3273775864813971
Montenegro,2022,0.28480809953353076
Montenegro,2023,0.3371436218101313
North Macedonia,1990,0.017121608517896823
North Macedonia,1991,0.03009284767113179
North Macedonia,1992,0.09652956293433315
North Macedonia,1993,0.0898830703357248
North Macedonia,1994,0.10370137871893399
North Macedonia,1995,0.10651438817296165
North Macedonia,1996,0.09423986601338478
North Macedonia,1997,0.10509893214825997
North Macedonia,1998,0.09089213247018843
North Macedonia,1999,0.11452409927284843
North Macedonia,2000,0.12181048852416976
North Macedonia,2001,0.08673893245159695
North Macedonia,2002,0.08800765712537839
North Macedonia,2003,0.10853898975858285
North Macedonia,2004,0.11235859783844662
North Macedonia,2005,0.11797679001532735
North Macedonia,2006,0.12109612508451771
North Macedonia,2007,0.0930265788382104
North Macedonia,2008,0.09040406771969724
North Macedonia,2009,0.11246094231122132
North Macedonia,2010,0.1436419316483619
North Macedonia,2011,0.11014179631727991
North Macedonia,2012,0.10890003910898093
North Macedonia,2013,0.13245608581481705
North Macedonia,2014,0.13049272659978975
