DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Poland,2009,85191.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Poland,2010,86088.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Poland,2011,87148.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Poland,2012,91142.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Poland,2013,91385.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Poland,2014,89620.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Poland,2015,92973.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Poland,2016,96170.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Poland,2017,106058.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Poland,2018,111495.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Poland,2019,115003.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Poland,2020,108257.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Poland,2021,121273.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Poland,2022,126911.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Poland,2023,127379.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Poland,2024,131336.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,1995,26528.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,1996,26717.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,1997,28424.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,1998,30198.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,1999,31785.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2000,33818.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2001,34187.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2002,34320.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2003,33522.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2004,34643.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2005,34810.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2006,35854.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2007,36814.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2008,36699.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2009,36118.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2010,37173.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2011,37029.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2012,36581.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2013,37138.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2014,38004.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2015,38758.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2016,39666.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2017,41229.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2018,42359.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2019,43780.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2020,34697.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2021,37549.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2022,43236.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2023,44472.0,e,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Portugal,2024,45307.9,e,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,1995,8807.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,1996,10127.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,1997,9225.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,1998,9062.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,1999,9003.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2000,9311.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2001,9302.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2002,9725.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2003,10812.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2004,12028.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2005,13646.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2006,15455.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2007,17527.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2008,18499.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2009,17347.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2010,15413.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2011,16033.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2012,26277.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2013,22807.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2014,23239.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2015,25496.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2016,28175.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2017,30432.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2018,33631.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2019,34493.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2020,33105.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2021,37457.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2022,39853.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2023,40170.2,p,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Romania,2024,40867.0,p,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,1995,2687.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,1996,2830.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,1997,3290.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,1998,3480.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,1999,2645.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2000,2720.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2001,2894.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2002,3244.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2003,3490.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2004,3525.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2005,4279.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2006,4464.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2007,5531.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2008,5965.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2009,6035.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2010,6146.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2011,5861.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2012,5669.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2013,5073.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2014,5019.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2015,5363.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2016,5629.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2017,5975.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2018,6523.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2019,7062.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2020,6788.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2021,7782.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2022,7766.5,p,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2023,8246.7,p,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Serbia,2024,8768.9,p,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,1993,36163.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,1994,37859.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,1995,39633.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,1996,41113.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,1997,42617.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,1998,44874.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,1999,46486.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2000,49067.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2001,49814.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2002,51393.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2003,53661.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2004,56530.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2005,58683.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2006,60306.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2007,62379.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2008,61929.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2009,59987.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2010,62545.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2011,65795.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2012,65576.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2013,69072.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2014,72181.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2015,73669.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2016,76915.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2017,79106.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2018,78702.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2019,81893.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2020,75549.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2021,81818.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2022,81151.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2023,79892.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Sweden,2024,77742.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Slovenia,1995,4041.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Slovenia,1996,3925.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Slovenia,1997,4254.8,,
